voxelx=1;voxely=1;voxelz=1;
x,index,y,z,xVoxel,yVoxel,zVoxel,channel,cSeconds,mSeconds,note,isBad,roiType,segmentID,connectionID,brightestIndex,xLine,yLine,zLine,xBackgroundOffset,yBackgroundOffset,connectionSide,sSum_ch1,sSum_ch2,sMin_ch1,sMin_ch2,sMax_ch1,sMax_ch2,sMean_ch1,sMean_ch2,sStd_ch1,sStd_ch2,sbSum_ch1,sbSum_ch2,sbMin_ch1,sbMin_ch2,sbMax_ch1,sbMax_ch2,sbMean_ch1,sbMean_ch2,sbStd_ch1,sbStd_ch2,dSum_ch1,dSum_ch2,dMin_ch1,dMin_ch2,dMax_ch1,dMax_ch2,dMean_ch1,dMean_ch2,dStd_ch1,dStd_ch2,dbSum_ch1,dbSum_ch2,dbMin_ch1,dbMin_ch2,dbMax_ch1,dbMax_ch2,dbMean_ch1,dbMean_ch2,dbStd_ch1,dbStd_ch2,width,extendHead,extendTail,zPlusMinus,numPts,radius,spineROICoords,segmentROICoords
652.125,74,221.48333333333335,30.0,78.255,26.578,30,,,1688782428.4867961,,,spineROI,0.0,,311,,,,21,7,Right,,55696,,46,,2080,,476.03418803418805,,487.3508876775205,,5424,,0,,137,,46.35897435897436,,32.03589374181637,,115879,,965,,3413,,2145.9074074074074,,596.2199839022419,,4638,,0,,287,,85.88888888888889,,65.0443343581804,3,3,3,3,5,5,"[[224.34571630559134, 648.993424722264], [206, 656], [205, 655], [205, 655], [205, 654], [205, 653], [205, 652], [205, 651], [205, 650], [205, 649], [224.61490861106938, 654.9873829722579], [224.34571630559134, 648.993424722264]]","[[648.0000166666667, 199.0], [648.9999750000001, 199.0], [650.0, 199.0], [651.000025, 199.0], [651.9999833333334, 199.0], [653.0000083333333, 199.0], [654.000025, 199.0], [654.9999833333334, 199.0], [657.3416670084367, 199.31672737137654], [657.9999916666667, 200.00000833333334], [657.9999916666667, 200.31673570470986], [657.9999916666667, 205.68328096195683], [655.6583079915633, 205.68328096195683], [654.9999833333334, 205.0], [654.6583496582299, 205.0], [654.000025, 205.0], [653.0000083333333, 205.0], [651.9999833333334, 205.0], [651.000025, 205.0], [650.0, 205.0], [648.9999750000001, 205.0], [648.0000166666667, 205.0], [648.0000166666667, 199.0]]"
666.9333333333333,75,221.48333333333335,30.0,80.032,26.578,30,,,1688782428.6417978,,,spineROI,0.0,,320,,,,21,14,Right,,52443,,9,,1795,,456.02608695652174,,358.69414028666876,,5211,,0,,204,,45.31304347826087,,43.832361524610974,,127256,,945,,2895,,1988.375,,443.270039733118,,4041,,0,,211,,63.140625,,46.57382150531965,3,3,3,3,5,5,"[[225.15550164120302, 664.808438060931], [206, 667], [206, 666], [206, 665], [206, 664], [206, 663], [206, 662], [206, 661], [206, 660], [206, 659], [223.6082286057356, 670.605501641203], [225.15550164120302, 664.808438060931]]","[[657.9999916666667, 200.00000833333334], [658.3416253417699, 200.00000833333334], [659.0000166666666, 200.00000833333334], [659.999975, 200.00000833333334], [661.0, 200.00000833333334], [662.0000166666667, 200.00000833333334], [662.9999833333333, 200.00000833333334], [664.0000000000001, 200.00000833333334], [665.000025, 200.00000833333334], [665.9999833333334, 200.00000833333334], [667.0000083333334, 200.00000833333334], [667.0000083333334, 206.00000833333334], [665.9999833333334, 206.00000833333334], [665.000025, 206.00000833333334], [664.0000000000001, 206.00000833333334], [662.9999833333333, 206.00000833333334], [662.0000166666667, 206.00000833333334], [661.0, 206.00000833333334], [659.999975, 206.00000833333334], [659.0000166666666, 206.00000833333334], [657.9999916666667, 206.00000833333334], [655.6583079915633, 205.68328096195683], [657.9999916666667, 200.00000833333334]]"
716.9166666666667,76,224.37500000000003,29.0,86.03,26.925,29,,,1688782428.794475,,,spineROI,0.0,,382,,,,21,-7,Right,,68933,,138,,2306,,1094.1746031746031,,627.1669618890651,,2937,,0,,116,,46.61904761904762,,31.85803258776053,,169105,,733,,3995,,2562.1969696969695,,901.758134939858,,3374,,0,,182,,51.121212121212125,,37.19502864774431,3,3,3,3,5,5,"[[225.92747632017307, 712.968272401234], [218, 723], [218, 722], [218, 721], [218, 720], [218, 719], [218, 718], [218, 717], [218, 716], [228.32339426543274, 718.4691429868398], [225.92747632017307, 712.968272401234]]","[[715.9999833333334, 211.99999166666666], [717.0000083333334, 211.99999166666666], [718.0000333333334, 211.99999166666666], [718.9999916666667, 211.99999166666666], [720.0000166666667, 211.99999166666666], [720.9999750000001, 211.99999166666666], [721.9999916666667, 211.99999166666666], [723.0000166666667, 211.99999166666666], [723.9999750000001, 211.99999166666666], [725.0, 211.99999166666666], [726.000025, 211.99999166666666], [726.000025, 217.99999166666666], [725.0, 217.99999166666666], [723.9999750000001, 217.99999166666666], [723.0000166666667, 217.99999166666666], [721.9999916666667, 217.99999166666666], [720.9999750000001, 217.99999166666666], [720.0000166666667, 217.99999166666666], [718.9999916666667, 217.99999166666666], [718.0000333333334, 217.99999166666666], [717.0000083333334, 217.99999166666666], [715.9999833333334, 217.99999166666666], [715.9999833333334, 211.99999166666666]]"
696.2083333333334,77,221.48333333333335,29.0,83.545,26.578,29,,,1688782428.9487948,,,spineROI,0.0,,358,,,,-21,21,Right,,54942,,19,,2437,,617.3258426966293,,610.1711451804376,,4653,,0,,179,,52.28089887640449,,38.31771050725583,,150461,,1072,,3662,,2388.2698412698414,,613.6275745120669,,3889,,0,,257,,61.73015873015873,,58.39308676987788,3,3,3,3,5,5,"[[224.09232633413572, 692.8627159729999], [212, 701], [211, 700], [211, 699], [210, 698], [210, 698], [210, 697], [210, 695], [209, 694], [209, 694], [224.82895069366677, 698.8173263341357], [224.09232633413572, 692.8627159729999]]","[[693.0000333333334, 202.9999916666667], [693.9999916666667, 202.9999916666667], [696.34167534177, 203.31671903804317], [696.9999916666667, 204.0], [697.3416381473195, 204.0], [698.0000166666667, 204.0], [700.3416157864999, 204.31671842700027], [701.3416050099489, 205.31669220568955], [702.3416836751034, 205.31671903804317], [703.0000083333333, 206.0], [703.0000083333333, 206.31672737137654], [703.0000083333333, 211.68327262862346], [700.65832465823, 211.68327262862346], [699.6583663248967, 210.68329112764377], [698.6583949900511, 210.68326429529014], [698.0000166666667, 210.0], [697.6583342135002, 210.0], [696.9999916666667, 210.0], [694.6583118526806, 209.6832703924735], [693.9999916666667, 208.9999916666667], [693.6583579915634, 208.9999916666667], [693.0000333333334, 208.9999916666667], [693.0000333333334, 202.9999916666667]]"
749.425,78,228.38333333333333,29.0,89.931,27.406,29,,,1688782429.103071,,,spineROI,0.0,,407,,,,21,7,Right,,106100,,0,,3315,,1205.6818181818182,,881.0785686957072,,3070,,0,,202,,34.88636363636363,,37.198311245325804,,157932,,947,,3916,,2632.2,,620.3878034477036,,3417,,10,,210,,56.95,,37.38244909044885,3,3,3,3,5,5,"[[232.13284498228575, 747.4397638945529], [217, 750], [217, 749], [217, 748], [217, 747], [217, 746], [217, 745], [217, 744], [217, 743], [230.36856943878024, 753.1745116489524], [232.13284498228575, 747.4397638945529]]","[[740.000025, 211.0], [740.9999833333334, 211.0], [742.0000083333334, 211.0], [743.0000333333334, 211.0], [743.9999916666667, 211.0], [745.0000166666667, 211.0], [745.9999750000001, 211.0], [746.9999916666667, 211.0], [748.0000166666667, 211.0], [748.9999750000001, 211.0], [750.0, 211.0], [750.0, 217.0], [748.9999750000001, 217.0], [748.0000166666667, 217.0], [746.9999916666667, 217.0], [745.9999750000001, 217.0], [745.0000166666667, 217.0], [743.9999916666667, 217.0], [743.0000333333334, 217.0], [742.0000083333334, 217.0], [740.9999833333334, 217.0], [740.000025, 217.0], [740.000025, 211.0]]"
759.1333333333334,79,237.35833333333335,30.0,91.096,28.483,30,,,1688782429.257421,,,spineROI,0.0,,425,,,,21,21,Right,,87834,,0,,2535,,609.9583333333334,,576.8514741802163,,5727,,0,,197,,39.770833333333336,,34.32255468954295,,183144,,1887,,3702,,2774.909090909091,,403.65270578438134,,2986,,0,,244,,45.24242424242424,,39.58422574026657,3,3,3,3,5,5,"[[239.82811462504063, 755.6836695278108], [217, 766], [217, 765], [217, 764], [217, 763], [217, 762], [217, 761], [217, 760], [217, 759], [240.80799713885594, 761.6031146250408], [239.82811462504063, 755.6836695278108]]","[[757.9999916666667, 211.0], [759.0000166666666, 211.0], [759.999975, 211.0], [761.0, 211.0], [762.0000166666667, 211.0], [762.9999833333333, 211.0], [764.0000000000001, 211.0], [765.000025, 211.0], [765.9999833333334, 211.0], [767.0000083333334, 211.0], [768.0000333333334, 211.0], [768.0000333333334, 217.0], [767.0000083333334, 217.0], [765.9999833333334, 217.0], [765.000025, 217.0], [764.0000000000001, 217.0], [762.9999833333333, 217.0], [762.0000166666667, 217.0], [761.0, 217.0], [759.999975, 217.0], [759.0000166666666, 217.0], [757.9999916666667, 217.0], [757.9999916666667, 211.0]]"
774.6583333333334,80,231.75,30.0,92.959,27.81,30,,,1688782429.4121642,,,spineROI,0.0,,441,,,,21,21,Right,,88928,,0,,2356,,823.4074074074074,,655.8540239152849,,3586,,0,,138,,33.2037037037037,,29.32789067539233,,168831,,1549,,3962,,3126.5,,567.5217649603438,,1980,,0,,156,,36.666666666666664,,32.43226559850317,3,3,3,3,5,5,"[[234.1431684794939, 771.1550856074715], [217, 781], [217, 780], [217, 779], [217, 778], [217, 777], [217, 776], [217, 775], [217, 774], [235.2532477258619, 777.0515018128273], [234.1431684794939, 771.1550856074715]]","[[773.0000166666667, 211.0], [773.9999750000001, 211.0], [775.0, 211.0], [776.000025, 211.0], [776.9999833333334, 211.0], [778.0000083333333, 211.0], [779.000025, 211.0], [779.9999833333334, 211.0], [781.0000083333333, 211.0], [781.9999666666666, 211.0], [782.9999916666667, 211.0], [782.9999916666667, 217.0], [781.9999666666666, 217.0], [781.0000083333333, 217.0], [779.9999833333334, 217.0], [779.000025, 217.0], [778.0000083333333, 217.0], [776.9999833333334, 217.0], [776.000025, 217.0], [775.0, 217.0], [773.9999750000001, 217.0], [773.0000166666667, 217.0], [773.0000166666667, 211.0]]"
784.4083333333334,81,225.65833333333336,28.0,94.129,27.079,28,,,1688782429.566141,,,spineROI,0.0,,442,,,,21,21,Right,,52800,,25,,1797,,704.0,,488.69300520197066,,3642,,0,,258,,48.56,,45.666980047586534,,141522,,838,,3409,,2144.2727272727275,,556.951402739749,,3477,,0,,191,,52.68181818181818,,46.00433414723638,3,3,3,3,5,5,"[[229.64223211349943, 782.949378053213], [217, 784], [217, 783], [217, 782], [217, 781], [217, 780], [217, 779], [217, 778], [217, 777], [227.11728861345384, 788.3922321134994], [229.64223211349943, 782.949378053213]]","[[773.9999750000001, 211.0], [775.0, 211.0], [776.000025, 211.0], [776.9999833333334, 211.0], [778.0000083333333, 211.0], [779.000025, 211.0], [779.9999833333334, 211.0], [781.0000083333333, 211.0], [781.9999666666666, 211.0], [782.9999916666667, 211.0], [784.0000166666666, 211.0], [784.0000166666666, 217.0], [782.9999916666667, 217.0], [781.9999666666666, 217.0], [781.0000083333333, 217.0], [779.9999833333334, 217.0], [779.000025, 217.0], [778.0000083333333, 217.0], [776.9999833333334, 217.0], [776.000025, 217.0], [775.0, 217.0], [773.9999750000001, 217.0], [773.9999750000001, 211.0]]"
887.25,82,254.78333333333336,29.0,106.47,30.574,29,,,1688782429.720462,,,spineROI,0.0,,565,,,,14,-21,Right,,48210,,10,,1729,,468.05825242718447,,407.3913894272561,,2653,,0,,124,,25.75728155339806,,24.758823481394742,,84866,,361,,2093,,1368.8064516129032,,431.9856941593977,,3479,,0,,181,,56.11290322580645,,46.65249183909779,3,3,3,3,5,5,"[[255.6360087865362, 883.0939267846313], [244, 898], [244, 897], [243, 896], [243, 896], [243, 895], [243, 894], [243, 892], [258.9394065487021, 888.1026754532029], [255.6360087865362, 883.0939267846313]]","[[894.121293321554, 236.8786443016906], [894.121293321554, 236.99999166666666], [894.3416741198332, 236.99999166666666], [895.0000166666667, 236.99999166666666], [895.9999750000001, 236.99999166666666], [898.3416190369879, 237.31670338561952], [899.34167534177, 238.31672737137654], [900.3416336751034, 238.31672737137654], [901.3416228983139, 239.31671781631508], [902.3416657864999, 239.31672676033358], [902.3416657864999, 240.31671842700027], [900.6583425468335, 244.6832899063331], [899.6583842135002, 244.6832988503516], [898.6583771016861, 244.6832899063331], [897.6583163248968, 243.6832726286235], [896.6583579915634, 243.6832726286235], [895.9999750000001, 242.99999166666666], [895.6583642963454, 242.99999166666666], [895.0000166666667, 242.99999166666666], [893.9999916666667, 242.99999166666666], [891.6583925468335, 242.6832732396664], [889.8787233451128, 241.1213556983094], [894.121293321554, 236.8786443016906]]"
940.0,83,261.9916666666667,27.0,112.8,31.439,27,,,1688782429.876348,,,spineROI,0.0,,608,,,,21,-21,Right,,30991,,5,,1696,,484.234375,,371.809206036321,,2288,,0,,124,,35.75,,30.77082628074846,,67655,,629,,2278,,1208.125,,347.77368782935343,,2025,,3,,137,,36.160714285714285,,27.19228933888789,3,3,3,3,5,5,"[[265.2511393659411, 937.2841506443316], [255, 943], [256, 943], [256, 941], [255, 940], [255, 939], [254, 938], [254, 938], [254, 937], [254, 936], [264.707516022335, 943.2594726992744], [265.2511393659411, 937.2841506443316]]","[[934.0000166666666, 248.00000833333334], [934.999975, 248.00000833333334], [936.0, 248.00000833333334], [937.0000166666667, 248.00000833333334], [937.9999833333333, 248.00000833333334], [940.3416094819265, 248.31671110827511], [941.3416657864999, 249.31671842700027], [942.3416420084367, 249.31672737137652], [943.0000333333334, 250.00000833333334], [943.0000333333334, 250.3167178163151], [943.0000333333334, 250.87874102432912], [943.0000333333334, 255.12127564233757], [943.0000333333334, 255.68329885035158], [940.6583854350196, 255.68329885035158], [939.6583246582301, 254.68328157299973], [938.6583842135002, 254.68327262862348], [937.9999833333333, 254.00000833333334], [937.6583905180737, 254.00000833333334], [937.0000166666667, 254.00000833333334], [936.0, 254.00000833333334], [934.999975, 254.00000833333334], [934.0000166666666, 254.00000833333334], [934.0000166666666, 248.00000833333334]]"
950.0,84,259.75,29.0,114.0,31.17,29,,,1688782430.033427,,,spineROI,0.0,,624,,,,21,21,Right,,36339,,26,,1920,,672.9444444444445,,546.9732005306709,,1794,,0,,166,,33.22222222222222,,38.911422043303666,,132694,,1162,,2653,,1923.1014492753623,,349.5849773298492,,3314,,0,,167,,48.028985507246375,,43.2133135062355,3,3,3,3,5,5,"[[261.3868281958795, 946.085821483737], [253, 956], [253, 955], [253, 955], [254, 954], [254, 953], [255, 952], [255, 950], [255, 949], [263.66417851626284, 951.6368281958795], [261.3868281958795, 946.085821483737]]","[[948.9999750000001, 249.0], [949.6583842135002, 249.0], [950.0, 249.0], [950.6583425468335, 248.3167267603336], [951.6583809630121, 248.31672005228617], [952.6583618526806, 247.31672960752647], [954.9999833333334, 247.0], [956.0000083333333, 247.0], [956.9999666666668, 247.0], [957.9999916666667, 247.0], [959.0000166666666, 247.0], [959.0000166666666, 253.0], [957.9999916666667, 253.0], [956.9999666666668, 253.0], [956.0000083333333, 253.0], [955.3416881473195, 253.0], [954.9999833333334, 253.0], [954.3416357036546, 253.68328990633307], [953.3416241198332, 253.6832966143805], [952.3416657864999, 254.68328157299976], [950.0, 255.0], [948.9999750000001, 255.0], [948.9999750000001, 249.0]]"
1007.0833333333334,85,264.40000000000003,29.0,120.85,31.728,29,,,1688782430.1883469,,,spineROI,0.0,,679,,,,21,-14,Right,,90640,,13,,2790,,774.7008547008547,,611.1414046642528,,4285,,0,,163,,36.623931623931625,,34.56511914438326,,106546,,1231,,2746,,2010.301886792453,,364.67150298697544,,3320,,0,,270,,62.64150943396226,,54.93876328175905,3,3,3,3,5,5,"[[267.56259740221526, 1004.255263731732], [248, 1010], [248, 1010], [248, 1009], [248, 1008], [248, 1007], [248, 1006], [248, 1005], [248, 1004], [248, 1004], [249, 1003], [267.2280696016013, 1010.2459307355485], [267.56259740221526, 1004.255263731732]]","[[1000.6583336025094, 243.0], [1001.000025, 243.0], [1001.6583899071871, 242.31670724693987], [1004.000025, 242.0], [1004.9999833333334, 242.0], [1006.0000083333333, 242.0], [1006.9999666666668, 242.0], [1007.9999916666667, 242.0], [1009.0000166666666, 242.0], [1009.6583905180736, 242.0], [1009.999975, 242.31670277494177], [1009.999975, 247.68329722505823], [1009.999975, 248.0], [1009.0000166666666, 248.0], [1007.9999916666667, 248.0], [1006.9999666666668, 248.0], [1006.0000083333333, 248.0], [1004.9999833333334, 248.0], [1004.3416267594795, 248.0], [1004.000025, 248.0], [1003.3416330641573, 248.68327710081905], [1001.000025, 248.68327710081905], [1000.6583336025094, 243.0]]"
1013.1666666666667,86,230.41666666666666,28.0,121.58,27.65,28,,,1688782430.331033,,,spineROI,0.0,,690,,,,-21,-14,Left,,80672,,79,,2695,,927.264367816092,,564.8125812592513,,3993,,0,,185,,45.89655172413793,,42.82765098927116,,128328,,1514,,3707,,2566.56,,504.7349070551788,,3582,,0,,363,,71.64,,67.40853358440607,3,3,3,3,5,5,"[[226.71463428773225, 1015.2390942927424], [241, 1013], [241, 1014], [241, 1015], [241, 1016], [241, 1017], [241, 1018], [241, 1019], [241, 1020], [228.34423904059108, 1009.4646342877323], [226.71463428773225, 1015.2390942927424]]","[[1010.6583758801669, 241.00000833333334], [1012.9999833333333, 241.00000833333334], [1014.0000000000001, 241.00000833333334], [1015.000025, 241.00000833333334], [1015.9999833333334, 241.00000833333334], [1017.0000083333334, 241.00000833333334], [1018.0000333333334, 241.00000833333334], [1018.9999916666667, 241.00000833333334], [1020.0000166666667, 241.00000833333334], [1020.0000166666667, 247.00000833333334], [1018.9999916666667, 247.00000833333334], [1018.0000333333334, 247.00000833333334], [1017.0000083333334, 247.00000833333334], [1015.9999833333334, 247.00000833333334], [1015.000025, 247.00000833333334], [1014.0000000000001, 247.00000833333334], [1013.3416574531666, 247.00000833333334], [1012.9999833333333, 246.68328990633307], [1010.6583758801669, 241.00000833333334]]"
1006.9166666666667,87,233.45833333333334,28.0,120.83,28.015,28,,,1688782430.4864798,,,spineROI,0.0,,675,,,,-21,-21,Left,,58189,,78,,2009,,727.3625,,442.41663745133957,,3577,,2,,221,,44.7125,,42.84162512965632,,107314,,1324,,3173,,2235.7083333333335,,398.9856387522683,,2264,,0,,213,,47.166666666666664,,52.49497330432908,3,3,3,3,5,5,"[[231.76024174389124, 1010.8046590732779], [243, 999], [243, 1000], [243, 1001], [243, 1001], [243, 1001], [242, 1002], [242, 1004], [242, 1005], [242, 1006], [242, 1007], [229.57034092672217, 1005.2185750772246], [231.76024174389124, 1010.8046590732779]]","[[998.0000166666667, 243.0], [998.9999750000001, 243.0], [1000.0, 243.0], [1001.000025, 243.0], [1001.000025, 243.0], [1001.000025, 243.0], [1001.6583899071871, 242.31670724693987], [1004.000025, 242.0], [1004.9999833333334, 242.0], [1006.0000083333333, 242.0], [1006.9999666666668, 242.0], [1006.9999666666668, 248.0], [1006.0000083333333, 248.0], [1004.9999833333334, 248.0], [1004.3416267594795, 248.0], [1004.000025, 248.0], [1003.3416330641573, 248.68327710081905], [1001.000025, 249.0], [1001.000025, 249.0], [1000.0, 249.0], [998.9999750000001, 249.0], [998.0000166666667, 249.0], [998.0000166666667, 243.0]]"
989.75,88,224.96666666666667,27.0,118.77,26.996,27,,,1688782430.6433961,,,spineROI,0.0,,663,,,,-21,-14,Left,,94466,,26,,2264,,660.6013986013986,,516.0491132351369,,5432,,0,,205,,37.98601398601399,,39.036648732332964,,94859,,714,,2395,,1437.2575757575758,,358.2035696236049,,5628,,0,,343,,85.27272727272727,,70.09939814174378,3,3,3,3,5,5,"[[221.8148954296031, 992.5901299387914], [246, 987], [246, 988], [246, 989], [246, 990], [246, 991], [246, 992], [246, 992], [246, 992], [245, 993], [222.12653672787536, 986.5982287629364], [221.8148954296031, 992.5901299387914]]","[[984.6583726296789, 245.9999916666667], [987.0000166666667, 245.9999916666667], [987.9999833333333, 245.9999916666667], [989.0000000000001, 245.9999916666667], [990.000025, 245.9999916666667], [990.9999833333334, 245.9999916666667], [991.6583925468335, 245.9999916666667], [991.8786624842538, 245.9999916666667], [991.8786624842538, 245.87868849533038], [992.8786874842539, 244.878680161997], [994.6583297413139, 244.878680161997], [997.1213458490796, 248.68327933690193], [997.1213458490796, 249.1213031713363], [996.1213208490796, 250.12131150466968], [994.3416741198332, 251.68327323966642], [992.0000083333334, 251.9999916666667], [990.9999833333334, 251.9999916666667], [990.000025, 251.9999916666667], [989.0000000000001, 251.9999916666667], [987.9999833333333, 251.9999916666667], [987.3416273703211, 251.9999916666667], [987.0000166666667, 251.68327994771388], [984.6583726296789, 245.9999916666667]]"
972.0,89,234.58333333333334,29.0,116.64,28.15,29,,,1688782430.795625,,,spineROI,0.0,,647,,,,-21,-14,Left,,127680,,50,,3674,,1316.2886597938145,,873.6154991681774,,3716,,0,,201,,38.30927835051546,,39.78922840942466,,137504,,1093,,3046,,2083.3939393939395,,397.42157140474205,,3723,,0,,181,,56.40909090909091,,41.84856439112095,3,3,3,3,5,5,"[[230.92604945104065, 974.1504126590778], [247, 971], [247, 972], [247, 973], [247, 974], [247, 975], [247, 976], [247, 977], [247, 978], [247, 979], [232.43292067425554, 968.3427161177074], [230.92604945104065, 974.1504126590778]]","[[970.9999750000001, 247.0], [971.9999916666667, 247.0], [973.0000166666667, 247.0], [973.9999750000001, 247.0], [975.0, 247.0], [976.000025, 247.0], [976.9999833333334, 247.0], [978.0000083333333, 247.0], [979.000025, 247.0], [979.9999833333334, 247.0], [981.0000083333333, 247.0], [981.0000083333333, 253.0], [979.9999833333334, 253.0], [979.000025, 253.0], [978.0000083333333, 253.0], [976.9999833333334, 253.0], [976.000025, 253.0], [975.0, 253.0], [973.9999750000001, 253.0], [973.0000166666667, 253.0], [971.9999916666667, 253.0], [970.9999750000001, 253.0], [970.9999750000001, 247.0]]"
920.5,90,234.74166666666667,29.0,110.46,28.169,29,,,1688782430.9500291,,,spineROI,0.0,,585,,,,-21,0,Left,,42926,,4,,1543,,482.314606741573,,361.73025506182444,,2763,,0,,134,,31.04494382022472,,29.589669512361514,,85152,,802,,2725,,1606.6415094339623,,424.1718721755268,,2717,,3,,166,,51.264150943396224,,40.01610569314736,3,3,3,3,5,5,"[[232.54333879816446, 924.1286849660127], [247, 914], [247, 914], [247, 914], [246, 914], [246, 916], [246, 917], [246, 917], [246, 918], [246, 919], [246, 920], [246, 921], [231.112981700654, 918.3016721314979], [232.54333879816446, 924.1286849660127]]","[[914.1213458490796, 246.87868016199707], [914.1213458490796, 247.3167117189528], [913.6583663248967, 247.3167117189528], [913.6583663248967, 246.3167190380432], [915.9999833333334, 245.9999916666667], [917.0000083333334, 245.9999916666667], [917.0000083333334, 245.9999916666667], [918.0000333333334, 245.9999916666667], [918.9999916666667, 245.9999916666667], [920.0000166666667, 245.9999916666667], [920.9999750000001, 245.9999916666667], [920.9999750000001, 251.9999916666667], [920.0000166666667, 251.9999916666667], [918.9999916666667, 251.9999916666667], [918.0000333333334, 251.9999916666667], [917.0000083333334, 251.9999916666667], [917.0000083333334, 251.9999916666667], [916.3416836751034, 251.9999916666667], [915.9999833333334, 251.9999916666667], [915.3416273703212, 252.6832726286235], [911.65832465823, 252.6832726286235], [909.8786874842539, 251.1213031713363], [914.1213458490796, 246.87868016199707]]"
888.8333333333334,91,222.95000000000002,28.0,106.66,26.754,28,,,1688782431.1061618,,,spineROI,0.0,,546,,,,-21,21,Left,,35689,,0,,1776,,387.92391304347825,,385.03566276655386,,2931,,0,,206,,31.858695652173914,,31.386988969309343,,127338,,510,,3392,,2021.2380952380952,,559.1997602664778,,2838,,0,,134,,45.04761904761905,,35.290822842075364,3,3,3,3,5,5,"[[222.52242407315825, 893.0543733505313], [231, 879], [232, 880], [232, 880], [232, 880], [232, 881], [232, 882], [232, 883], [232, 883], [218.7289599828022, 888.4057574064916], [222.52242407315825, 893.0543733505313]]","[[875.3416157864999, 228.31670114964842], [876.3416228983139, 228.31671009366696], [878.1213541824128, 229.87868849533035], [879.1213125157462, 230.8786801619971], [880.1213154187927, 231.87866639842298], [880.1213154187927, 232.00000833333334], [880.3416881473195, 232.00000833333334], [881.0000083333333, 232.00000833333334], [881.9999666666666, 232.00000833333334], [882.9999916666667, 232.00000833333334], [882.9999916666667, 232.3167267603336], [882.9999916666667, 237.68328990633307], [882.6583758801668, 238.00000833333334], [881.9999666666666, 238.00000833333334], [881.0000083333333, 238.00000833333334], [879.9999833333334, 238.00000833333334], [877.6583618526806, 237.68327872580687], [875.8787012478739, 236.12133360157702], [874.8786541509205, 235.12130317133628], [873.8786958175873, 234.12131150466965], [873.6583771016861, 233.68328218368495], [872.6583342135002, 233.68327323966642], [875.3416157864999, 228.31670114964842]]"
877.3333333333334,92,219.10833333333335,27.0,105.28,26.293,27,,,1688782431.260632,,,spineROI,0.0,,537,,,,-14,21,Left,,46921,,20,,1323,,601.5512820512821,,326.47062330778203,,3134,,0,,135,,40.17948717948718,,31.402165362926887,,77338,,644,,1836,,1154.2985074626865,,305.34790604999336,,2482,,0,,107,,37.04477611940298,,25.67618842070507,3,3,3,3,5,5,"[[218.29532722161534, 881.4973483503943], [226, 869], [227, 870], [227, 870], [227, 870], [227, 871], [227, 872], [227, 874], [228, 875], [228, 875], [214.9443183162724, 876.5203272216154], [218.29532722161534, 881.4973483503943]]","[[865.000025, 224.0], [867.3416420084367, 224.31672737137652], [869.1213021605545, 225.87866147376658], [870.1213580963334, 226.87868407589002], [870.1213580963334, 227.00000000000003], [870.3416413974907, 227.00000000000003], [870.9999750000001, 227.00000000000003], [871.9999916666667, 227.00000000000003], [874.3416574531666, 227.31671842700027], [875.3416157864999, 228.31670114964842], [875.3416157864999, 228.31671009366696], [873.6583771016861, 233.68327323966642], [872.6583342135002, 233.68327323966642], [871.9999916666667, 233.00000000000003], [871.6583758801669, 233.00000000000003], [870.9999750000001, 233.00000000000003], [870.0000166666667, 233.00000000000003], [867.6583419358427, 232.68327710081908], [865.8787085703333, 231.12131592410998], [864.8787145061124, 230.1213551929001], [864.8787145061124, 230.0], [864.6583246582301, 229.68327262862348], [865.000025, 224.0]]"
